,2nd Iteration Candidates,TweetSentence,annotation,entry_batch,hashtags,phase1Candidates,sentID,stanford_candidates,tweetID,user,completeness,current_minus_entry
2827,"['looking', 'school']",RT @taaylor320 : not looking forward to school tomorrow,[],0,nan,,0,[],1801,88weighted,True,0
2828,"['transformation', 'gucci mane']",RT @DailyRapFacts : Transformation Tuesday : Gucci Mane,[],0,nan,Transformation::*3*||Gucci Mane::*6*7*||,0,[],1802,88weighted,False,0
2829,"['happy', 'great week']",Happy Monday Everybody - Here 's to a Great Week :-),[],0,nan,Great Week::*8*9*||,0,[],1803,88weighted,False,0
2830,['september 7'],"RT @TupacShakurTS : September 7 , 1996 .",[],0,nan,September 7::*3*4*||,0,[],1804,88weighted,False,0
2831,"['last day', 'tupac']",The last day of Tupac .,[],0,nan,Tupac::*4*||,1,[],1804,88weighted,False,0
2832,[],1/2,[],0,nan,nan,2,[],1804,88weighted,True,0
2833,"['forget', 'may', 'work']",RT @psychologicaI : Forget about all the reasons why something may not work .,[],0,nan,Forget::*3*||,0,[],1805,88weighted,True,0
2834,"['need', 'one', 'good', 'reason']",You only need to find one good reason why it will .,[],0,nan,,1,[],1805,88weighted,True,0
2835,"['ufo sightings daily', 'crater jansen', 'alien', 'city', 'moon', 'sept']","UFO SIGHTINGS DAILY : Crater Jansen Is Dome Alien City With Hole Blown Through On Our Moon , Sept ...",[],0,nan,UFO SIGHTINGS DAILY::*0*1*2*||Crater Jansen::*4*5*||Dome Alien City With Hole Blown::*7*8*9*10*11*12*||Moon::*16*||Sept::*18*||,0,[],1806,88weighted,False,0
2836,"['avoue cetait cute quand jai fais', 'te']",@OusBledard AVOUE CETAIT CUTE QUAND JAI FAIS MON HHH AVANT DE TE DIRE NAN JDEC JGUEULE PAS,[],0,nan,AVOUE CETAIT CUTE QUAND JAI FAIS::*1*2*3*4*5*6*||,0,[],1807,88weighted,False,0
2837,"['help', 'jackets', 'pens', '9th', 'yahoo sports', 'sidney crosby']",Foligno 's 3 goals help Jackets beat Pens for 9th straight ( Yahoo Sports) : Sidney Crosby is concerned that the ...,[],0,nan,Jackets::*5*||Pens::*7*||9th::*9*||Yahoo Sports::*12*13*||Sidney Crosby::*15*16*||,0,[],1808,88weighted,False,0
2838,"['cary', 'epic games', 'data breach', 'triangle business journal', 'security']","BIZJOURNALS : Cary 's Epic Games investigates data breach - Triangle Business Journal , #security",[],0,nan,Cary::*2*||Epic Games::*4*5*||Triangle Business Journal::*10*11*12*||,0,[],1809,88weighted,False,0
2839,"['talktalk', '4% of customers', 'cyber']",TalkTalk Hack : 4% of Customers ' Data Accessed In Cyber Security Breach #business #marketing,[],0,nan,TalkTalk Hack::*0*1*||4% of Customers::*3*4*5*||Data Accessed In Cyber Security Breach::*7*8*9*10*11*12*||,0,[],1810,88weighted,True,0
2840,"['narendra modi', 'us', 'west', 'september', 'narendramodi']",Prime minister Narendra Modi to visit US west coast in september #NarendraModi,[],0,nan,Narendra Modi::*2*3*||US::*6*||NarendraModi::*11*||,0,[],1811,88weighted,False,0
2841,[],"RT @Azarodining : Pre-meal cocktail , anyone ?",[],0,nan,Pre-meal::*3*||,0,[],1812,88weighted,True,0
2842,['go'],"Go on , it 's Saturday !",[],0,nan,,1,[],1812,88weighted,True,0
2843,[],#AzaroLocal #Brighton #Hove,[],0,nan,nan,2,[],1812,88weighted,True,0
2844,"['talktalk', 'customer', 'data breach', 'early', 'hello']",TalkTalk customer reported data breach as early as 2013 - er ... hello ?,[],0,nan,,0,[],1813,88weighted,False,0
2845,"['university of virginia', 'breach', 'attack', 'china', 'sc magazine']","University of Virginia announces breach , says attack came from China - SC Magazine … via @scmagazine",[],0,nan,University of Virginia::*0*1*2*||China::*10*||SC Magazine::*12*13*||,0,[],1815,88weighted,False,0
2846,[],Never do anything that can be put off until tomorrow .,[],0,nan,,0,[],1816,88weighted,True,0
2847,['get'],-- And never get anything done .,[],0,nan,,1,[],1816,88weighted,True,0
2848,[],https://t.co/GekQsEYAeW https://t.co/rSnVxnGfGf,[],0,nan,,2,[],1816,88weighted,True,0
2849,"['flash flood watch', 'harris county in tx']",Flash Flood Watch for Harris County in TX until 8:00 am Saturday .,[],0,nan,Flash Flood Watch::*0*1*2*||Harris County in TX::*4*5*6*7*||,0,[],1817,88weighted,False,0
2850,[],#houwx,[],0,nan,,1,[],1817,88weighted,True,0
2851,"['really', 'december']",Is it really still december 2012 ??,[],0,nan,,0,[],1818,88weighted,True,0
2852,['really'],REALLY GAN,[],0,nan,nan,1,[],1818,88weighted,True,0
2853,"['1st', 'mini', 'exo', 'exo', '044 total']","`MAMA` The 1st Mini Album EXO-K 284,507 EXO-M 183,044 TOTAL : 467,551",[],0,nan,507 EXO-M 183::*7*8*9*||044 TOTAL::*10*11*||,0,[],1819,88weighted,False,0
2854,[],[ 192.168 .,[],0,nan,192.168::*1*||,0,[],1820,88weighted,True,0
2855,['oct'],1.98 ] Fri 01:03 : 45 Oct 02 2015 Motion 1 Event Notification !,[],0,nan,,1,[],1820,88weighted,False,0
2856,[],Associated camera : 1,[],0,nan,,2,[],1820,88weighted,True,0
2857,"['confirmed', 'fa cup', 'replay', 'live', 'bbc1']","RT @ParkerTandA : CONFIRMED : #bcafc FA Cup replay on Monday at 7.45 , live on BBC1",[],0,nan,CONFIRMED::*3*||FA Cup::*6*7*||7.45::*12*||BBC1::*16*||,0,[],1821,88weighted,False,0
2858,"['people', 'injured', 'indianapolis', 'shooting', 'seven', 'people', 'injured', 'early', 'morning']",7 people injured in Indianapolis shooting : Seven people were shot and injured on early Saturday morning in an ...,[],0,nan,Indianapolis::*4*||Seven::*7*||,0,[],1822,88weighted,True,0
2859,"['look', 'great', 'october']",@10MinDQ wow they look great for October !,[],0,nan,October::*6*||,0,[],1823,88weighted,True,0
2860,[],Sunday ?,[],0,nan,,0,[],1824,88weighted,True,0
2861,[],Sundae .,[],0,nan,,1,[],1824,88weighted,True,0
2862,[],| Sweet Tooth #FritzDLamons https://t.co/zkBfmQpFdu,[],0,nan,Sweet Tooth #FritzDLamons::*1*2*3*||,2,[],1824,88weighted,True,0
2863,"['44 2nd', 'set']","RT @crosscourt1 : bit of a lapse from federer and nishikori picked things up , its now 44 2nd set after federer led 41",[],0,nan,44 2nd::*17*18*||,0,[],1825,88weighted,False,0
2864,"['flesh', 'mom on feb 3']","I saw Flesh for Lulu with Gene Loves Jezebel , with my MOM on Feb 3 , 1988 .",[],0,nan,Flesh::*2*||Lulu with Gene Loves Jezebel::*4*5*6*7*8*||MOM on Feb 3::*12*13*14*15*||,0,[],1826,88weighted,False,0
2865,['fleshpot'],She called them Fleshpot .,[],0,nan,Fleshpot::*3*||,1,[],1826,88weighted,False,0
2866,[],RIP Nick Marsh,[],0,nan,nan,2,[],1826,88weighted,True,0
2867,"['cameras', 'shooting', 'north']",“@6abc : Cameras capture shooting in broad daylight in North .,[],0,nan,Cameras::*2*||North::*9*||,0,[],1827,88weighted,False,0
2868,['philadelphia'],Philadelphia pic.twitter.com/rgd2ZKv5LC”look like a ladder,[],0,nan,,1,[],1827,88weighted,True,0
2869,['na naman bukas'],RT @SiRyanRems : MONDAY NA NAMAN BUKAS .,[],0,nan,NA NAMAN BUKAS::*4*5*6*||,0,[],1828,88weighted,False,0
2870,[],SARAP MANAPAK,[],0,nan,nan,1,[],1828,88weighted,True,0
2871,"['20th', 'song', 'grammy nods mark memorable week', 'songwriter luke laird', 'look', 'one']","20th #1 Song , GRAMMY Nods Mark Memorable Week for Songwriter Luke Laird : A comprehensive look at one of countr ... https://t.co/3xA3yOS1bc",[],0,nan,Song::*2*||GRAMMY Nods Mark Memorable Week::*4*5*6*7*8*||Songwriter Luke Laird::*10*11*12*||,0,[],1829,88weighted,False,0
2872,"['trying', 'since', 'security breach', 'since', 'old', 'email']",@tunecore Trying to access account since the security breach - but unable to reset password since acct associated with old email .,[],0,nan,Trying::*1*||,0,[],1830,88weighted,True,0
2873,['help'],Help ?,[],0,nan,,1,[],1830,88weighted,True,0
2874,"['ca', 'june', '2015 at 12']","ca June 08 , 2015 at 12:42 AM",[],0,nan,June 08::*1*2*||2015 at 12::*4*5*6*||,0,[],1831,88weighted,True,0
2875,['san bernardino shooting'],San Bernardino Shooting Leaves as Many as 20 Reported Victims,[],0,nan,nan,0,[],1832,88weighted,True,0
2876,['tulog'],RT @Senyora : Tulog na .,[],0,nan,Tulog::*3*||,0,[],1833,88weighted,True,0
2877,"['may', 'sa']",Mas malaki ang chance na may magmahal sa'yo sa panaginip,[],0,nan,,1,[],1833,88weighted,True,0
2878,"['getting', 'ready', 'school']",RT @girlideas : Getting ready for school tomorrow like https://t.co/crVDm4SDZO,[],0,nan,Getting::*3*||,0,[],1834,88weighted,True,0
2879,[],Daftar gibs ... https://t.co/XA4vhqOGAP,[],0,nan,,0,[],1835,88weighted,True,0
2880,['school'],RT @JgJmg1997 : Not feeling school tomorrow .,[],0,nan,,0,[],1836,88weighted,True,0
2881,"['apple', 'good', 'full']",Apple Ipod A1238 160GB 6th Gen with good battery - Full read by eBay,[],0,nan,Apple Ipod A1238 160GB 6th Gen::*0*1*2*3*4*5*||Full::*10*||,0,[],1837,88weighted,True,0
2882,[],@Catlovesugly *friday,[],0,nan,,0,[],1838,88weighted,True,0
2883,"['cancel plans', 'shaved', 'soft']",RT @WeAreGirICodes : YOU CAN'T JUST CANCEL PLANS WITH ME AFTER I'VE SHAVED I WILL NOT BE THIS SOFT TOMORROW,[],0,nan,CANCEL PLANS::*6*7*||SHAVED::*12*||SOFT::*18*||,0,[],1839,88weighted,False,0
2884,"['june', '2015 at 08']","tos June 21 , 2015 at 08:10 AM",[],0,nan,June 21::*1*2*||2015 at 08::*4*5*6*||,0,[],1840,88weighted,True,0
2885,"['july 18', '2015 at 03', '08 pm']","July 18 , 2015 at 03:08 PM",[],0,nan,July 18::*0*1*||2015 at 03::*3*4*5*||08 PM::*6*7*||,0,[],1841,88weighted,False,0
2886,['regarde'],@MariamCouly Regarde mon Rt,[],0,nan,Regarde::*1*||,0,[],1842,88weighted,False,0
2887,[],Geoc .,[],0,nan,,0,[],1843,88weighted,True,0
2888,[],Dist .,[],0,nan,,1,[],1843,88weighted,True,0
2889,[],"of the #Sun as of Wednesday , 10.06 .",[],0,nan,10.06::*7*||,2,[],1843,88weighted,True,0
2890,"['22h05m 00.99', 'ut', '1.0152799119 au']","2015 , 22h05m 00.99 s UT is 1.0152799119 AU #astrology #astronomy",[],0,nan,22h05m 00.99::*2*3*||UT::*5*||1.0152799119 AU::*7*8*||,3,[],1843,88weighted,False,0
2891,"['key', 'back']","HAPPINESS IS KEY are back , team number 18 .",[],0,nan,KEY::*2*||,0,[],1844,88weighted,True,0
2892,"['june', 'family']",They have plans for a parachute jump in June and also the Family ...,[],0,nan,June::*8*||Family::*12*||,1,[],1844,88weighted,True,0
2893,"['ramadan day 12', 'may allah', 'us', 'next']",Ramadan Day 12 complete mAy Allah give us d strength for d next ... n,[],0,nan,Ramadan Day 12::*0*1*2*||Allah::*5*||,0,[],1845,88weighted,False,0
2894,"['meek mill', 'coming']",RT @HotFreestyle : Meek Mill response coming Monday :,[],0,nan,Meek Mill::*3*4*||,0,[],1846,88weighted,False,0
2895,"['man boxes', 'june']",Man Boxes is launching June 14th !,[],0,nan,Man Boxes::*0*1*||June 14th::*4*5*||,0,[],1847,88weighted,False,0
2896,[],I'm tweeting to increase my chances of winning a giveaway .,[],0,nan,,1,[],1847,88weighted,True,0
2897,"['2nd', 'day']",@shihuiwhat thanks today 2nd day,[],0,nan,nan,0,[],1848,88weighted,True,0
2898,"['selasa', 'jam']","Null# Selasa , 08 September 2015 Jam 08:34",[],0,nan,Null# Selasa::*0*1*||08 September 2015 Jam 08: 34::*3*4*5*6*7*8*||,0,[],1849,88weighted,True,0
2899,"['join', 'us', 'dale', 'weston lanes', 'pm', 'night endzone on sports fan 100.5']",Join us at Dale 's Weston Lanes tonight from 5 to 6:45 pm for Monday Night Endzone on Sports Fan 100.5 !,[],0,nan,Dale::*3*||Weston Lanes::*5*6*||Night Endzone on Sports Fan 100.5::*16*17*18*19*20*21*||,0,[],1850,88weighted,False,0
2900,['mnf'],Football talk leading to MNF !,[],0,nan,MNF::*4*||,1,[],1850,88weighted,False,0
2901,"['apr 30', 'et']",#Jury selected for couple charged with having #sex on Bradenton #Beach - Apr 30 @ 2:18 AM ET,[],0,nan,Bradenton #Beach::*9*10*||Apr 30::*12*13*||ET::*18*||,0,[],1851,88weighted,False,0
2902,['competition time'],RT @TrainerHeaven : COMPETITION TIME !,[],0,nan,COMPETITION TIME::*3*4*||,0,[],1852,88weighted,False,0
2903,"['follow', 'us', 'win', 'red nike airmax yeezys']",RT &amp; FOLLOW us to win these Red Nike Airmax Yeezys !,[],0,nan,FOLLOW::*2*||Red Nike Airmax Yeezys::*7*8*9*10*||,1,[],1852,88weighted,False,0
2904,['winner anounced 25th may'],Winner Anounced 25th May .,[],0,nan,Winner Anounced 25th May::*0*1*2*3*||,2,[],1852,88weighted,False,0
2905,"['1st', 'time', 'happened']",@In1esta 1st time that 's happened in the league in 10 years .,[],0,nan,1st::*1*||,0,[],1853,88weighted,True,0
2906,"['september', 'ada', 'manusia']","Dah september 2015 , Ada lagi manusia yang berebut ikan keli .",[],0,nan,Ada::*4*||,0,[],1854,88weighted,False,0
2907,['manusia'],"Aih , Manusia .",[],0,nan,Manusia::*2*||,1,[],1854,88weighted,False,0
2908,"['votetrismtv', 'best hero']",I #VoteTrisMTV for Best Hero !,[],0,nan,VoteTrisMTV::*1*||Best Hero::*3*4*||,0,[],1855,88weighted,True,0
2909,"['april', '30 et', 'see']",Watch the MTV on April 12 starting at 7:30 ET to see who wins !,[],0,nan,Watch the MTV on April 12::*0*1*2*3*4*5*||30 ET::*9*10*||,1,[],1855,88weighted,True,0
2910,[],89,[],0,nan,nan,2,[],1855,88weighted,True,0
2911,"['chicago', 'tv', 'july 7']","7 MINT ISSUES CHICAGO WGN BOZO THE CLOWN ON TV GUIDE COVER JULY 7 - 10 , 2001",[],0,nan,nan,0,[],1856,88weighted,False,0
2912,"['mahirap talaga umasa', 'sa', 'taong may ibang gusto']",MAHIRAP TALAGA UMASA sa TAONG MAY IBANG GUSTO !!,[],0,nan,MAHIRAP TALAGA UMASA::*0*1*2*||TAONG MAY IBANG GUSTO::*4*5*6*7*||,0,[],1857,88weighted,False,0
2913,"['march 21', '2015 at 10']","null March 21 , 2015 at 10:33 AM",[],0,nan,March 21::*1*2*||2015 at 10::*4*5*6*||,0,[],1858,88weighted,True,0
2914,"['forget', 'season']",RT @uncledomdetore : Don't forget tomorrow season premier of @TheProfitCNBC with @marcuslemonis @CNBC,[],0,nan,,0,[],1859,88weighted,True,0
2915,['jan'],@JAEHYNHA jan kangen,[],0,nan,,0,[],1860,88weighted,True,0
2916,"['harry', 'trying', 'get', 'niall']",RT @NarrySource : Harry trying to get Niall 's attention .,[],0,nan,Harry::*3*||Niall::*7*||,0,[],1861,88weighted,True,0
2917,"['june', 'sweden']",( June 23 - Sweden ),[],0,nan,June 23::*1*2*||Sweden::*4*||,1,[],1861,88weighted,False,0
2918,['hour'],kathcakeees26 : knsolidified1 : bolido123 : immadam_angelo : pca_moh4 : Another hour !,[],0,nan,,0,[],1862,88weighted,True,0
2919,"['december', '2015 at 09', 'pushawardskathniels']","It 's December 10 , 2015 at 09:01 AM #PushAwardsKathNiels",[],0,nan,December 10::*2*3*||2015 at 09::*5*6*7*||PushAwardsKathNiels::*10*||,1,[],1862,88weighted,True,0
2920,[],@Kas_Tx https://t.co/n0hWiU8vao please read and retweet .,[],0,nan,,0,[],1863,88weighted,True,0
2921,[],Thanks,[],0,nan,nan,1,[],1863,88weighted,True,0
2922,['samsung unpacked on feb'],RUMOR : Samsung Unpacked on Feb .,[],0,nan,Samsung Unpacked on Feb::*2*3*4*5*||,0,[],1864,88weighted,False,0
2923,"['21st', '2016 in barcelona']","21st , 2016 in Barcelona https://t.co/yYOEscbCoq",[],0,nan,2016 in Barcelona::*2*3*4*||,1,[],1864,88weighted,False,0
2924,[],@jassminnortizz shut up bitch you left me Thursday and Friday,[],0,nan,,0,[],1865,88weighted,True,0
2925,"['look forward', 'believe']",This Is How You Look Forward To Monday : #brand #entreprenuer #selfhelp #passion #inspiration #believe,[],0,nan,Look Forward::*4*5*||,0,[],1866,88weighted,False,0
2926,['happy'],siang @noeey_Chibi ;) happy sunday,[],0,nan,,0,[],1867,88weighted,True,0
2927,"['welcome', 'big', 'club', '1st']",@SkibbittyBop welcome to the big boys club 1st squader #lilnigga,[],0,nan,1st::*7*||,0,[],1868,88weighted,True,0
2928,"['breaking', 'shooting', 'portland', 'high school', 'police']","BREAKING : Shooting reported at Portland high school , at least 2 victims ; police searching for suspect or suspects - @KGWNews”",[],0,nan,Shooting::*2*||Portland::*5*||,0,[],1869,88weighted,True,0
2929,"['apple', 'music', 'london', 'september']",RT @1DAsiaCrew : The boys have 6 days off before performing at the Apple Music Festival in London on 22 September 2015 !,[],0,nan,,0,[],1870,88weighted,False,0
2930,"['talktalk', 'may', 'latest', 'breach']",4m TalkTalk customers’ details may have been stolen in latest breach pic.twitter.com/ge7SS1brsV,[],0,nan,4m TalkTalk::*0*1*||,0,[],1871,88weighted,True,0
2931,['april'],"It is now 03:56 AM on Monday , April 20 , 2015 ( US/Eastern) .",[],0,nan,April 20::*9*10*||US::*14*||Eastern::*15*||,0,[],1872,88weighted,True,0
2932,"['hook', 'trust', 'emma']",RT @OnceABC : Can Hook trust Emma ?,[],0,nan,Hook::*4*||Emma::*6*||,0,[],1873,88weighted,False,0
2933,"['new', 'onceuponatime']",Here 's a peek at Sunday 's all-new #OnceUponATime .,[],0,nan,OnceUponATime::*8*||,1,[],1873,88weighted,False,0
2934,[],https://t.co/7hUIld675j,[],0,nan,,2,[],1873,88weighted,True,0
2935,[],RT @GaryLineker : It 's Saturday .,[],0,nan,,0,[],1874,88weighted,True,0
2936,[],That Saturday .,[],0,nan,,1,[],1874,88weighted,True,0
2937,"['motd', 'end']",A Saturday with MOTD at the end of it .,[],0,nan,MOTD::*3*||,2,[],1874,88weighted,False,0
2938,['oi oi'],Oi Oi !,[],0,nan,Oi Oi::*0*1*||,3,[],1874,88weighted,False,0
2939,[],@applehq oh ?,[],0,nan,,0,[],1875,88weighted,True,0
2940,['half'],"What did you do for my half birthday , *tomorrow* !",[],0,nan,,1,[],1875,88weighted,True,0
2941,"['may', 'need', 'work', 'capricorn']",You may need to confront an uncomfortable situation at work to ... More for Capricorn,[],0,nan,Capricorn::*13*||,0,[],1876,88weighted,True,0
2942,"['apple', 'ipad', 'mini', '1st generation 16gb', 'white', 'silver', 'bid']","Apple iPad mini 1st Generation 16GB , Wi-Fi , 7.9 in - White &amp; Silver - Bid Now !",[],0,nan,1st Generation 16GB::*3*4*5*||Wi-Fi::*7*||7.9::*9*||White::*12*||Silver::*14*||Bid::*16*||,0,[],1877,88weighted,False,0
2943,[],Only $ 105.5 https://t.co/C2RQfAYiDb https://t.co/1eW2EVXYkW,[],0,nan,105.5::*2*||,1,[],1877,88weighted,True,0
2944,"['taeyeon', 'james']","@blakeleblanc_ She was sat with Hyo-Yeon and Taeyeon and i was like ' is that her ' then she just looks at me and goes "" Hi James "" i'm like :O",[],0,nan,Hyo-Yeon::*5*||Taeyeon::*7*||James::*27*||,0,[],1878,88weighted,False,0
2945,['june'],Why am I cold in June haha ?,[],0,nan,June::*5*||,0,[],1879,88weighted,True,0
2946,[],Haha,[],0,nan,nan,1,[],1879,88weighted,True,0
2947,"['life skills classes', 'october']",RT @CityWoodburyNJ : Life Skills Classes - October 2015 https://t.co/3C8f7pMmmO https://t.co/3C8f7pMmmO,[],0,nan,Life Skills Classes::*3*4*5*||October 2015::*7*8*||,0,[],1880,88weighted,False,0
2948,"['jackie bands', 'bout', 'shooting', 'muzic video']",Me And Jackie Bands was talking bout shooting a Muzic Video today who down we gone put the whole milwaukee on da map !!!!,[],0,nan,Jackie Bands::*2*3*||Muzic Video::*9*10*||,0,[],1881,88weighted,False,0
2949,"['tax day moment of zen', 'torrey pines state reserve', 'del mar', 'california']","RT @coastalliving : Your Tax Day Moment of Zen : Torrey Pines State Reserve , Del Mar , California .",[],0,nan,Tax Day Moment of Zen::*4*5*6*7*8*||Torrey Pines State Reserve::*10*11*12*13*||Del Mar::*15*16*||California::*18*||,0,[],1882,88weighted,False,0
2950,['november'],RT @bestnialIpicss : November 4th 2013 https://t.co/N1DCsod9eT,[],0,nan,November 4th 2013::*3*4*5*||,0,[],1883,88weighted,True,0
2951,"['work', 'may', 'go', 'cancer']","Conversations at work may not go as expected today , but they e ... More for Cancer",[],0,nan,Cancer::*15*||,0,[],1884,88weighted,True,0
2952,"['take', 'watch', 'share', 'may', 'life']","I recommend that all of you take a few minutes and watch and share , it may save you , or someone you know life !",[],0,nan,,0,[],1885,88weighted,True,0
2953,[],RT @5SOS : Monday https://t.co/ati1lmtyp5,[],0,nan,,0,[],1886,88weighted,True,0
2954,[],Layo ah ?,[],0,nan,,0,[],1887,88weighted,True,0
2955,[],Haha .,[],0,nan,,1,[],1887,88weighted,True,0
2956,[],Naks !,[],0,nan,,2,[],1887,88weighted,True,0
2957,['may'],Ikaw na may forever .,[],0,nan,,3,[],1887,88weighted,True,0
2958,[],Hahahah @denvermoral,[],0,nan,,4,[],1887,88weighted,True,0
2959,"['chattanoogashooting', 'usa', 'fwysdhcacm']",Lamentable #ChattanoogaShooting en #usa y #elsalvador tienen q entender q los cobardes siempre atacan por la espaldapic.twitter.com/FwYsDhCacm,[],0,nan,Lamentable #ChattanoogaShooting::*0*1*||FwYsDhCacm::*17*||,0,[],1888,88weighted,False,0
2960,['oo'],Oo naman https://t.co/xFtRJREmxU,[],0,nan,,0,[],1889,88weighted,False,0
2961,[],Ještě jedna aktuální americká přestřelka .,[],0,nan,,0,[],1890,88weighted,True,0
2962,['sacramentu'],Tentokrát byli zraněni 3 policisté v Sacramentu .,[],0,nan,Sacramentu::*6*||,1,[],1890,88weighted,False,0
2963,"['zayn', 'back', 'tour', 'two', 'coming', 'world', 'im', 'finally', 'remembering']",RT @fartshire : zayn will be back on tour in two days the sun is coming out the world is starting to turn and im finally remembering my name,[],0,nan,,0,[],1891,88weighted,False,0
2964,"['come', 'america', 'need', 'shit', 'seriously']","Come on citizens of America , we all need to be sick of this shit , seriously .",[],0,nan,America::*4*||,0,[],1892,88weighted,True,0
2965,"['marysville', 'shooting']",There ARE things we can do ... #Marysville shooting,[],0,nan,Marysville::*6*||,1,[],1892,88weighted,True,0
2966,['happy'],Happy sunday !,[],0,nan,,0,[],1893,88weighted,True,0
2967,"['real', 'last']",Been real busy the last few weeks .,[],0,nan,,0,[],1894,88weighted,True,0
2968,"['great', 'time', 'round', 'back', 'work', 'long', 'half']",Had a great time all round now back to work tomorrow after a long half term .,[],0,nan,,1,[],1894,88weighted,True,0
2969,"['may paalam', 'forever p walang f_o_r_e_v_e_r']",May Paalam alam ka pang Forever :P Walang F_O_R_E_V_E_R,[],0,nan,May Paalam::*0*1*||Forever P Walang F_O_R_E_V_E_R::*5*6*7*8*||,0,[],1895,88weighted,False,0
2970,['november'],My birthday is in 2 days on Tuesday November 3rd just in case anyone would like to know .,[],0,nan,November 3rd::*8*9*||,0,[],1896,88weighted,True,0
2971,"['britain', 'breach', 'china', 'hong kong']",Britain says bookseller abduction would be ' breach ' in China 's rule of Hong Kong,[],0,nan,China::*10*||Hong Kong::*14*15*||,0,[],1897,88weighted,False,0
2972,"['gonna', 'may waitin', 'season']",@TheEllenShow ITS GONNA BE MAY Waitin for tax season to be over ( If ur an accountant or banker U kno ) @LanceBass ... https://t.co/XSocM3gQuz,[],0,nan,GONNA::*2*||MAY Waitin::*4*5*||,0,[],1898,88weighted,False,0
2973,"['sounds', 'ready', 'twdmarathon']",RT @WalkingDead_AMC : Sounds like you're ready for the #TWDMarathon this Sunday .,[],0,nan,Sounds::*3*||TWDMarathon::*9*||,0,[],1899,88weighted,False,0
2974,['3rd'],@GolfGodMatty I'm scared at the 3rd picture,[],0,nan,3rd::*5*||,0,[],1900,88weighted,True,0
2975,"['new orleans', 'shooting', 'five', 'people', 'mlk', 'day', 'mlk', 'mlk', 'day parade']","@AnthonyCumia down here in New Orleans , we celebrate by shooting five people on MLK day on MLK street after the MLK day parade .",[],0,nan,New Orleans::*4*5*||MLK::*14*||MLK::*17*||MLK::*21*||,0,[],1901,88weighted,True,0
2976,"['next', 'week', 'next', 'next', 'next', 'life']",RT @ThatBucketList : today : stressed tomorrow : stressed next week : stressed next month : stressed next year : stressed next life : stressed,[],0,nan,,0,[],1902,88weighted,True,0
2977,['italian'],Wordlesss Wednesday Italian Cream Cake,[],0,nan,nan,0,[],1903,88weighted,False,0
2978,"['seo enigma reloaded', 'april']",RT @kirbydickens : SEO Enigma Reloaded is being relaunched on April 27 .,[],0,nan,SEO Enigma Reloaded::*3*4*5*||April 27::*10*11*||,0,[],1904,88weighted,False,0
2979,[],Find out more here : https://t.co/CvyfXlTkG9,[],0,nan,,1,[],1904,88weighted,True,0
2980,['spark mad izm'],Baby You Can Spark Mad Izm !,[],0,nan,Spark Mad Izm::*3*4*5*||,0,[],1905,88weighted,False,0
2981,"['mad izm 20th anniversary', 'going', 'real']",MAD IZM 20th Anniversary @DNANIGHTS 3/27/15 THIS IS GOING TO BE A REAL,[],0,nan,MAD IZM 20th Anniversary::*0*1*2*3*||GOING::*10*||REAL::*14*||,1,[],1905,88weighted,False,0
2982,"['desktop wallpaper calendars', 'may']",RT @SocialOctave : Desktop Wallpaper Calendars : May 2015 #UX #webdesign #graphics,[],0,nan,Desktop Wallpaper Calendars::*3*4*5*||May 2015 #UX::*7*8*9*||,0,[],1906,88weighted,False,0
2983,['school'],RT @TheFunnyVine : When you realise you have school tomorrow,[],0,nan,,0,[],1907,88weighted,True,0
2984,"['breaking', 'man', 'staffordshire', 'talktalk', 'security breach']","BREAKING : Man , 20 , from Staffordshire arrested over TalkTalk hack - the third person held over the security breach",[],0,nan,Man::*2*||Staffordshire::*7*||TalkTalk::*10*||,0,[],1908,88weighted,False,0
2985,"['el nikkei', 'un', 'may 10', '2015 at 08', '12 pm']","El Nikkei sube un 1 , 30 por ciento hasta los 19.631 , 34 puntos May 10 , 2015 at 08:12 PM",[],0,nan,El Nikkei::*0*1*||19.631::*11*||May 10::*15*16*||2015 at 08::*18*19*20*||12 PM::*21*22*||,0,[],1909,88weighted,False,0
2986,['sports'],Wednesday 's Sports In Brief,[],0,nan,nan,0,[],1910,88weighted,True,0
2987,"['bike night w', 'joe rock', 'allstars']",FTM Wed Bike Night W/Joe Rock &amp; Allstars #constantcontact,[],0,nan,Bike Night W::*2*3*4*||Joe Rock::*5*6*||Allstars::*8*||,0,[],1911,88weighted,False,0
2988,['december'],RT @batterycitys : this is the hottest December I've ever had https://t.co/S7rDjjuYlY,[],0,nan,December::*7*||,0,[],1912,88weighted,True,0
2989,"['one', 'shooting at santa monica college', 'california', 'police', 'say']","One person has died after a shooting at Santa Monica College in California , police say .",[],0,nan,Santa Monica College in California::*8*9*10*11*12*||,0,[],1913,88weighted,False,0
2990,"['cnn', 'tv', 'live']",Watch CNN TV live coverage .,[],0,nan,Watch CNN TV::*0*1*2*||,1,[],1913,88weighted,True,0
2991,['cnn'],-- CNN,[],0,nan,CNN::*1*||,2,[],1913,88weighted,True,0
2992,"['really', 'new', 'one', 'papergods', 'sept']","really like this new one from @duranduran - wetting my appetite for "" PaperGods "" album Sept 11 https://t.co/aj5cDuzZv2",[],0,nan,PaperGods::*13*||Sept 11::*16*17*||,0,[],1914,88weighted,False,0
